Time :0
Waiting clients: { ID: 200; Arrival time: 10; Service time: 5 }
Waiting clients: { ID: 19; Arrival time: 50; Service time: 7 }

Waiting clients: { ID: 33; Arrival time: 50; Service time: 5 }

Waiting clients: { ID: 389; Arrival time: 50; Service time: 6 }

Waiting clients: { ID: 540; Arrival time: 50; Service time: 5 }

Waiting clients: { ID: 739; Arrival time: 50; Service time: 4 }

Waiting clients: { ID: 787; Arrival time: 50; Service time: 3 }

Waiting clients: { ID: 864; Arrival time: 50; Service time: 3 }

Waiting clients: { ID: 899; Arrival time: 50; Service time: 3 }

Waiting clients: { ID: 26; Arrival time: 51; Service time: 6 }

Waiting clients: { ID: 89; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 99; Arrival time: 51; Service time: 7 }

Waiting clients: { ID: 158; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 186; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 288; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 387; Arrival time: 51; Service time: 7 }

Waiting clients: { ID: 422; Arrival time: 51; Service time: 6 }

Waiting clients: { ID: 425; Arrival time: 51; Service time: 3 }

Waiting clients: { ID: 562; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 624; Arrival time: 51; Service time: 6 }

Waiting clients: { ID: 840; Arrival time: 51; Service time: 3 }

Waiting clients: { ID: 877; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 903; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 955; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 40; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 53; Arrival time: 52; Service time: 3 }

Waiting clients: { ID: 220; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 226; Arrival time: 52; Service time: 3 }

Waiting clients: { ID: 246; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 286; Arrival time: 52; Service time: 3 }

Waiting clients: { ID: 443; Arrival time: 52; Service time: 4 }

Waiting clients: { ID: 536; Arrival time: 52; Service time: 4 }

Waiting clients: { ID: 749; Arrival time: 52; Service time: 6 }

Waiting clients: { ID: 825; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 849; Arrival time: 52; Service time: 8 }

Waiting clients: { ID: 881; Arrival time: 52; Service time: 6 }

Waiting clients: { ID: 900; Arrival time: 52; Service time: 6 }

Waiting clients: { ID: 954; Arrival time: 52; Service time: 4 }

Waiting clients: { ID: 308; Arrival time: 53; Service time: 8 }

Waiting clients: { ID: 451; Arrival time: 53; Service time: 8 }

Waiting clients: { ID: 546; Arrival time: 53; Service time: 3 }

Waiting clients: { ID: 595; Arrival time: 53; Service time: 7 }

Waiting clients: { ID: 772; Arrival time: 53; Service time: 7 }

Waiting clients: { ID: 802; Arrival time: 53; Service time: 4 }

Waiting clients: { ID: 880; Arrival time: 53; Service time: 7 }

Waiting clients: { ID: 45; Arrival time: 54; Service time: 3 }

Waiting clients: { ID: 60; Arrival time: 54; Service time: 8 }

Waiting clients: { ID: 194; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 392; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 423; Arrival time: 54; Service time: 7 }

Waiting clients: { ID: 432; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 445; Arrival time: 54; Service time: 8 }

Waiting clients: { ID: 513; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 518; Arrival time: 54; Service time: 7 }

Waiting clients: { ID: 547; Arrival time: 54; Service time: 5 }

Waiting clients: { ID: 722; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 775; Arrival time: 54; Service time: 5 }

Waiting clients: { ID: 923; Arrival time: 54; Service time: 4 }

Waiting clients: { ID: 934; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 936; Arrival time: 54; Service time: 7 }

Waiting clients: { ID: 964; Arrival time: 54; Service time: 8 }

Waiting clients: { ID: 10; Arrival time: 55; Service time: 4 }

Waiting clients: { ID: 46; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 127; Arrival time: 55; Service time: 6 }

Waiting clients: { ID: 207; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 224; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 260; Arrival time: 55; Service time: 6 }

Waiting clients: { ID: 468; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 555; Arrival time: 55; Service time: 7 }

Waiting clients: { ID: 611; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 630; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 683; Arrival time: 55; Service time: 7 }

Waiting clients: { ID: 740; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 746; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 926; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 96; Arrival time: 56; Service time: 8 }

Waiting clients: { ID: 106; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 116; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 151; Arrival time: 56; Service time: 4 }

Waiting clients: { ID: 253; Arrival time: 56; Service time: 8 }

Waiting clients: { ID: 299; Arrival time: 56; Service time: 8 }

Waiting clients: { ID: 490; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 537; Arrival time: 56; Service time: 7 }

Waiting clients: { ID: 598; Arrival time: 56; Service time: 7 }

Waiting clients: { ID: 656; Arrival time: 56; Service time: 4 }

Waiting clients: { ID: 687; Arrival time: 56; Service time: 7 }

Waiting clients: { ID: 929; Arrival time: 56; Service time: 6 }

Waiting clients: { ID: 968; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 28; Arrival time: 57; Service time: 7 }

Waiting clients: { ID: 97; Arrival time: 57; Service time: 4 }

Waiting clients: { ID: 123; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 273; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 290; Arrival time: 57; Service time: 8 }

Waiting clients: { ID: 297; Arrival time: 57; Service time: 7 }

Waiting clients: { ID: 358; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 410; Arrival time: 57; Service time: 4 }

Waiting clients: { ID: 496; Arrival time: 57; Service time: 5 }

Waiting clients: { ID: 641; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 646; Arrival time: 57; Service time: 8 }

Waiting clients: { ID: 701; Arrival time: 57; Service time: 6 }

Waiting clients: { ID: 726; Arrival time: 57; Service time: 7 }

Waiting clients: { ID: 738; Arrival time: 57; Service time: 4 }

Waiting clients: { ID: 874; Arrival time: 57; Service time: 7 }

Waiting clients: { ID: 90; Arrival time: 58; Service time: 3 }

Waiting clients: { ID: 148; Arrival time: 58; Service time: 3 }

Waiting clients: { ID: 265; Arrival time: 58; Service time: 4 }

Waiting clients: { ID: 343; Arrival time: 58; Service time: 3 }

Waiting clients: { ID: 351; Arrival time: 58; Service time: 6 }

Waiting clients: { ID: 361; Arrival time: 58; Service time: 3 }

Waiting clients: { ID: 427; Arrival time: 58; Service time: 6 }

Waiting clients: { ID: 454; Arrival time: 58; Service time: 4 }

Waiting clients: { ID: 602; Arrival time: 58; Service time: 7 }

Waiting clients: { ID: 608; Arrival time: 58; Service time: 7 }

Waiting clients: { ID: 610; Arrival time: 58; Service time: 6 }

Waiting clients: { ID: 671; Arrival time: 58; Service time: 3 }

Waiting clients: { ID: 706; Arrival time: 58; Service time: 4 }

Waiting clients: { ID: 876; Arrival time: 58; Service time: 6 }

Waiting clients: { ID: 970; Arrival time: 58; Service time: 6 }

Waiting clients: { ID: 160; Arrival time: 59; Service time: 4 }

Waiting clients: { ID: 270; Arrival time: 59; Service time: 4 }

Waiting clients: { ID: 300; Arrival time: 59; Service time: 5 }

Waiting clients: { ID: 359; Arrival time: 59; Service time: 3 }

Waiting clients: { ID: 440; Arrival time: 59; Service time: 8 }

Waiting clients: { ID: 668; Arrival time: 59; Service time: 5 }

Waiting clients: { ID: 714; Arrival time: 59; Service time: 7 }

Waiting clients: { ID: 716; Arrival time: 59; Service time: 7 }

Waiting clients: { ID: 742; Arrival time: 59; Service time: 5 }

Waiting clients: { ID: 896; Arrival time: 59; Service time: 3 }

Waiting clients: { ID: 897; Arrival time: 59; Service time: 8 }

Waiting clients: { ID: 989; Arrival time: 59; Service time: 6 }

Waiting clients: { ID: 173; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 176; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 187; Arrival time: 60; Service time: 7 }

Waiting clients: { ID: 215; Arrival time: 60; Service time: 5 }

Waiting clients: { ID: 408; Arrival time: 60; Service time: 5 }

Waiting clients: { ID: 463; Arrival time: 60; Service time: 7 }

Waiting clients: { ID: 604; Arrival time: 60; Service time: 4 }

Waiting clients: { ID: 615; Arrival time: 60; Service time: 4 }

Waiting clients: { ID: 649; Arrival time: 60; Service time: 4 }

Waiting clients: { ID: 652; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 731; Arrival time: 60; Service time: 3 }

Waiting clients: { ID: 761; Arrival time: 60; Service time: 8 }

Waiting clients: { ID: 277; Arrival time: 61; Service time: 8 }

Waiting clients: { ID: 315; Arrival time: 61; Service time: 6 }

Waiting clients: { ID: 347; Arrival time: 61; Service time: 6 }

Waiting clients: { ID: 457; Arrival time: 61; Service time: 3 }

Waiting clients: { ID: 678; Arrival time: 61; Service time: 6 }

Waiting clients: { ID: 696; Arrival time: 61; Service time: 7 }

Waiting clients: { ID: 913; Arrival time: 61; Service time: 7 }

Waiting clients: { ID: 69; Arrival time: 62; Service time: 7 }

Waiting clients: { ID: 135; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 221; Arrival time: 62; Service time: 8 }

Waiting clients: { ID: 364; Arrival time: 62; Service time: 5 }

Waiting clients: { ID: 434; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 447; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 525; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 576; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 737; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 764; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 768; Arrival time: 62; Service time: 3 }

Waiting clients: { ID: 770; Arrival time: 62; Service time: 6 }

Waiting clients: { ID: 883; Arrival time: 62; Service time: 4 }

Waiting clients: { ID: 922; Arrival time: 62; Service time: 4 }

Waiting clients: { ID: 981; Arrival time: 62; Service time: 5 }

Waiting clients: { ID: 41; Arrival time: 63; Service time: 5 }

Waiting clients: { ID: 130; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 157; Arrival time: 63; Service time: 5 }

Waiting clients: { ID: 201; Arrival time: 63; Service time: 3 }

Waiting clients: { ID: 205; Arrival time: 63; Service time: 7 }

Waiting clients: { ID: 212; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 241; Arrival time: 63; Service time: 7 }

Waiting clients: { ID: 426; Arrival time: 63; Service time: 6 }

Waiting clients: { ID: 904; Arrival time: 63; Service time: 3 }

Waiting clients: { ID: 946; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 997; Arrival time: 63; Service time: 8 }

Waiting clients: { ID: 78; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 128; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 189; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 209; Arrival time: 64; Service time: 5 }

Waiting clients: { ID: 271; Arrival time: 64; Service time: 5 }

Waiting clients: { ID: 313; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 330; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 383; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 428; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 528; Arrival time: 64; Service time: 4 }

Waiting clients: { ID: 551; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 669; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 765; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 793; Arrival time: 64; Service time: 6 }

Waiting clients: { ID: 856; Arrival time: 64; Service time: 8 }

Waiting clients: { ID: 905; Arrival time: 64; Service time: 7 }

Waiting clients: { ID: 967; Arrival time: 64; Service time: 3 }

Waiting clients: { ID: 110; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 192; Arrival time: 65; Service time: 3 }

Waiting clients: { ID: 232; Arrival time: 65; Service time: 6 }

Waiting clients: { ID: 283; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 371; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 390; Arrival time: 65; Service time: 7 }

Waiting clients: { ID: 521; Arrival time: 65; Service time: 8 }

Waiting clients: { ID: 627; Arrival time: 65; Service time: 4 }

Waiting clients: { ID: 685; Arrival time: 65; Service time: 3 }

Waiting clients: { ID: 956; Arrival time: 65; Service time: 5 }

Waiting clients: { ID: 188; Arrival time: 66; Service time: 3 }

Waiting clients: { ID: 284; Arrival time: 66; Service time: 6 }

Waiting clients: { ID: 368; Arrival time: 66; Service time: 5 }

Waiting clients: { ID: 395; Arrival time: 66; Service time: 8 }

Waiting clients: { ID: 404; Arrival time: 66; Service time: 4 }

Waiting clients: { ID: 456; Arrival time: 66; Service time: 8 }

Waiting clients: { ID: 515; Arrival time: 66; Service time: 6 }

Waiting clients: { ID: 806; Arrival time: 66; Service time: 5 }

Waiting clients: { ID: 860; Arrival time: 66; Service time: 3 }

Waiting clients: { ID: 863; Arrival time: 66; Service time: 6 }

Waiting clients: { ID: 986; Arrival time: 66; Service time: 3 }

Waiting clients: { ID: 3; Arrival time: 67; Service time: 6 }

Waiting clients: { ID: 57; Arrival time: 67; Service time: 8 }

Waiting clients: { ID: 75; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 174; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 223; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 248; Arrival time: 67; Service time: 3 }

Waiting clients: { ID: 437; Arrival time: 67; Service time: 7 }

Waiting clients: { ID: 458; Arrival time: 67; Service time: 3 }

Waiting clients: { ID: 480; Arrival time: 67; Service time: 7 }

Waiting clients: { ID: 494; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 619; Arrival time: 67; Service time: 4 }

Waiting clients: { ID: 639; Arrival time: 67; Service time: 4 }

Waiting clients: { ID: 752; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 924; Arrival time: 67; Service time: 6 }

Waiting clients: { ID: 994; Arrival time: 67; Service time: 5 }

Waiting clients: { ID: 12; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 139; Arrival time: 68; Service time: 6 }

Waiting clients: { ID: 230; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 467; Arrival time: 68; Service time: 6 }

Waiting clients: { ID: 617; Arrival time: 68; Service time: 7 }

Waiting clients: { ID: 708; Arrival time: 68; Service time: 4 }

Waiting clients: { ID: 755; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 838; Arrival time: 68; Service time: 5 }

Waiting clients: { ID: 844; Arrival time: 68; Service time: 3 }

Waiting clients: { ID: 893; Arrival time: 68; Service time: 6 }

Waiting clients: { ID: 915; Arrival time: 68; Service time: 8 }

Waiting clients: { ID: 959; Arrival time: 68; Service time: 8 }

Waiting clients: { ID: 94; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 155; Arrival time: 69; Service time: 8 }

Waiting clients: { ID: 486; Arrival time: 69; Service time: 5 }

Waiting clients: { ID: 633; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 711; Arrival time: 69; Service time: 3 }

Waiting clients: { ID: 747; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 763; Arrival time: 69; Service time: 4 }

Waiting clients: { ID: 976; Arrival time: 69; Service time: 6 }

Waiting clients: { ID: 991; Arrival time: 69; Service time: 6 }

Waiting clients: { ID: 374; Arrival time: 70; Service time: 6 }

Waiting clients: { ID: 574; Arrival time: 70; Service time: 3 }

Waiting clients: { ID: 744; Arrival time: 70; Service time: 5 }

Waiting clients: { ID: 845; Arrival time: 70; Service time: 7 }

Waiting clients: { ID: 998; Arrival time: 70; Service time: 3 }

Waiting clients: { ID: 11; Arrival time: 71; Service time: 6 }

Waiting clients: { ID: 36; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 98; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 162; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 222; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 328; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 369; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 385; Arrival time: 71; Service time: 7 }

Waiting clients: { ID: 391; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 413; Arrival time: 71; Service time: 5 }

Waiting clients: { ID: 417; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 470; Arrival time: 71; Service time: 3 }

Waiting clients: { ID: 471; Arrival time: 71; Service time: 4 }

Waiting clients: { ID: 472; Arrival time: 71; Service time: 6 }

Waiting clients: { ID: 659; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 689; Arrival time: 71; Service time: 8 }

Waiting clients: { ID: 734; Arrival time: 71; Service time: 5 }

Waiting clients: { ID: 756; Arrival time: 71; Service time: 7 }

Waiting clients: { ID: 839; Arrival time: 71; Service time: 8 }
